system:index,AOI,BUILDING,BrowningFraction,BrowningSqKm,CLASSDSCRP,CNTASSDVAL,CNVYNAME,CVTTXCD,CVTTXDSCRP,CorpSspct,GLOBALID,GreeningFraction,GreeningSqKm,IMPRASSESS,IMPR_APPR,LANDAPPR,LANDASSESS,LIVUNITS,LNDVALUE,LOWPARCELI,LandUse,NAME,NAME_1,NonHispani,OBJECTID,OWNERNME1,OWNERNME2,PARCELID,PSTLADDRES,PSTLADDR_1,PSTLCITY,PSTLSTATE,PSTLZIP5,Proporti_1,Proporti_2,Proportion,REFERENCE,SITEADDRES,SITECITY,SITESTATE,SITEZIP,STATEDAREA,Shape__Are,Shape__Len,TOT_APPR,UNIT,USEDSCRP,ZONECLASS,browning,greening,layer,path,.geo
00000000000000001257,,,0.5443727412241115,3.955686754373944E-4,R3,212680,,61,ATLANTA,LLC,8004f540-0c92-4d49-a040-1f85856c54f0,0.45436178664996235,3.301621784190337E-4,,,,,,0,15 206 03 079,Residential - Single Family,Kirkwood,Kirkwood,26.4,5841,CREATE A STEADY HUSTLE LLC,,15 206 03 079,6668 EMILY LN,,AUSTELL,GA,30168,0.111781376,0.083293703,0.073106061,R302,184 CLAY ST SE,ATLANTA,GA,30317,,8180.157471,427.2430104,531700,,Dekalb,R-4A,395.5686754373944,330.16217841903375,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.33038086576475,33.74823367923192],[-84.33012675485115,33.748224745110406],[-84.32985915866611,33.748211367747246],[-84.32985915866611,33.748349635062795],[-84.33012675485115,33.748358508353164],[-84.33037645133936,33.7483719141212],[-84.33038086576475,33.74823367923192]]]}"
00000000000000001276,,,0.17120859757744247,1.0383747305028577E-4,R3,128000,,61,ATLANTA,LLC,29c01c0e-d92e-4967-8b8d-9697d1a6680d,0.8282787449677549,5.023484397143704E-4,,,,,,0,15 206 03 090,Residential - Single Family,Kirkwood,Kirkwood,26.4,5851,INTOWN CAPTIAL INVESTMENTS LLC,,15 206 03 090,1270 CAROLINE ST NE STE D120 321,,ATLANTA,GA,30307,0.111781376,0.083293703,0.073106061,R302,137 DEARBORN ST SE,ATLANTA,GA,30317,6505 sq.ft,6505.47876,388.0864226,320000,,Dekalb,R-4A,103.83747305028577,502.3484397143704,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.32783473103314,33.74875094481837],[-84.32733531554645,33.7487464716627],[-84.32733531554645,33.748862387466005],[-84.32783473103314,33.748871279759975],[-84.32783473103314,33.74875094481837]]]}"
000000000000000012a5,,,0.3889716743535806,3.5131356922236143E-4,R3,182360,,61,ATLANTA,LLC,5dcfc887-f0e8-46c1-91b9-12ab31427814,0.6106942170755205,5.515701508620193E-4,,,,,,0,15 206 01 092,Residential - Single Family,Kirkwood,Kirkwood,26.4,5482,JRICH RENTALS LLC,,15 206 01 092,64 KIRKWOD RD NE,,ATLANTA,GA,30317,0.111781376,0.083293703,0.073106061,R302,64 KIRKWOOD RD NE,ATLANTA,GA,30317,9608 sq.ft,9607.724609,484.3378195,455900,,Dekalb,R-4A,351.3135692223614,551.5701508620193,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.32245708402714,33.753392819522354],[-84.3218193916784,33.75338834395004],[-84.3218238870161,33.753526638849635],[-84.32245708402714,33.75353107799048],[-84.32245708402714,33.753392819522354]]]}"
000000000000000012ef,,,0.2619834426710001,1.5639311791786957E-4,R3,118200,,61,ATLANTA,LLC,8ddb0ed1-1269-4901-8feb-1dd8216a9175,0.7361115922004665,4.394277205689291E-4,,,,,,0,15 212 02 105,Residential - Single Family,Kirkwood,Kirkwood,26.4,10243,PENTAGRAM HOUSING LLC,,15 212 02 105,2036 LABOR CIR UNIT C,,ATLANTA,GA,30349,0.111781376,0.083293703,0.073106061,R302,337 CLIFFORD AVE NE,ATLANTA,GA,30317,6489 sq.ft,6488.74585,322.235277,295500,,Dekalb,R-4A,156.39311791786957,439.4277205689291,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.31549194581561,33.762948688906484],[-84.31548753027964,33.76273020219444],[-84.31522444402408,33.76273016807234],[-84.31522444402408,33.76276143643972],[-84.31522444402408,33.76289967988414],[-84.31521994818534,33.76294866971338],[-84.31549194581561,33.762948688906484]]]}"
00000000000000001301,,,0.2147822701319143,1.9811196724316648E-4,R3,111480,,61,ATLANTA,LLC,c775f2e9-eaac-4883-afcd-23c8a9124a32,0.7844655833209737,7.23579371103703E-4,,,,,,0,15 212 04 122,Residential - Single Family,Kirkwood,Kirkwood,26.4,10644,KAREN L BRUCK TRUST,,15 212 04 122,328 GREENVIEW LN,,FALLBROOK,CA,92028,0.111781376,0.083293703,0.073106061,R302,221 ROCKYFORD RD NE,ATLANTA,GA,30317,10007 sq.ft,10006.71729,500.4687191,278700,,Dekalb,R-4A,198.11196724316648,723.5793711,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.31876497163387,33.75902467811444],[-84.31874706963004,33.758890873853964],[-84.3180915956729,33.758913173724444],[-84.31810500225518,33.75902918209668],[-84.31810941759599,33.75905147778515],[-84.31876497163387,33.75902467811444]]]}"
0000000000000000136b,,,0.19348114347368917,1.4873643975433175E-4,R3,101880,,61,ATLANTA,LLC,cbaac12d-c0db-4a5d-8569-d6a4a9d34fc0,0.8045468663819173,6.184862998673735E-4,,,,,,0,15 212 04 167,Residential - Single Family,Kirkwood,Kirkwood,26.4,10686,ABOVE AND BEYOND INVESTMENT LLC,,15 212 04 167,6755 PEACHTREE INDUSTRIAL BLVD UNIT 110,,DORAVILLE,GA,30360,0.111781376,0.083293703,0.073106061,R302,208 ROCKYFORD RD NE,ATLANTA,GA,30317,8370 sq.ft,8370.133789,434.9210701,254700,,Dekalb,R-4A,148.73643975433174,618.4862998673734,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.31939362556452,33.758373620332],[-84.31883625848332,33.758395929678805],[-84.31885408018226,33.758529730948055],[-84.31939362556452,33.75851187093909],[-84.31939362556452,33.758373620332]]]}"
000000000000000013a5,,,0.16026727739071517,8.653841480192018E-5,R3,27720,,61,ATLANTA,LLC,d3725cd1-0d35-4241-bd69-92517131c387,0.8351817526439055,4.509673223504834E-4,,,,,,0,15 212 04 174,Residential - Single Family,Kirkwood,Kirkwood,26.4,10692,DANNELLS FAMILY REV TRUST,DANNELLS RICHARDS,15 212 04 174,175 CLYDELL CT,,PISMO BEACH,CA,93449,0.111781376,0.083293703,0.073106061,R302,0 NORWOOD AVE NE,ATLANTA,GA,30317,5967 sq.ft,5966.894531,348.6778879,69300,,Dekalb,R-4A,86.53841480192018,450.9673223504834,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.32008039285243,33.755854260277694],[-84.31990643396668,33.75585425473566],[-84.31974146556175,33.75585423719079],[-84.3196611887994,33.7558497836022],[-84.3196611887994,33.755863209667055],[-84.31965677357432,33.75597908267816],[-84.32007589738235,33.75597913703704],[-84.32008039285243,33.75586760137326],[-84.32008039285243,33.755854260277694]]]}"
000000000000000013d2,,,0.7220921015953804,4.879844973954501E-4,R3,144200,,61,ATLANTA,LLC,000b3871-32f6-45ac-ba08-7e2f756dd65b,0.2770136461396391,1.8720377163033858E-4,,,,,,0,15 212 02 089,Residential - Single Family,Kirkwood,Kirkwood,26.4,10227,MLMG HOLDINGS LLC,,15 212 02 089,270 17TH ST NW # 4601,,ATLANTA,GA,30363,0.111781376,0.083293703,0.073106061,R302,360 LELAND TER NE,ATLANTA,GA,30317,,7244.175781,390.1106822,360500,,Dekalb,R-4A,487.9844973954501,187.2037716303386,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.31407397987057,33.76366211313245],[-84.31360126348848,33.76364427473287],[-84.31359684781157,33.76376472523217],[-84.31359684781157,33.76378256836396],[-84.31407397987057,33.76380035505918],[-84.31407397987057,33.76376466877932],[-84.31407397987057,33.76366211313245]]]}"
00000000000000001471,,,0.3422499019948092,3.4230451097324766E-5,R3,80000,,61,ATLANTA,LLC,e8528750-f070-4b8b-a8a3-29d876309813,0.6569086395159789,6.57013455060183E-5,,,,,,0,15 206 01 121,Residential - Single Family,Kirkwood,Kirkwood,26.4,5509,EIGHT KIRKWOOD LLC,,15 206 01 121,301 MACY DR,,ROSWELL,GA,30076,0.111781376,0.083293703,0.073106061,R302,8 KIRKWOOD RD NE,ATLANTA,GA,30317,9627 sq.ft,9626.960449,469.7433737,200000,,Dekalb,R-4A,34.23045109732477,65.70134551,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.3222965377586,33.75170287435568],[-84.32175701883287,33.751653790500555],[-84.32175701883287,33.75167605502789],[-84.32228762742797,33.751716231745945],[-84.3222965377586,33.75170287435568]]]}"
00000000000000001485,,,0.19253779474253838,2.74807520280866E-5,C3,372240,,61,ATLANTA,LLC,69bfe9a8-5026-48b2-8ab3-f8686d21967f,0.8067441522238837,1.1514589136651922E-4,,,,,,0,15 206 01 116,Residential - Single Family,Kirkwood,Kirkwood,26.4,5506,1986 HOSEA LLC,,15 206 01 116,918 PONCE DE LEON AVE NE,,ATLANTA,GA,30306,0.111781376,0.083293703,0.073106061,R302,1986 HOSEA L WILLIAMS DR NE,ATLANTA,GA,30317,18702 sq.ft,18702.26416,580.5139585,930600,,Dekalb,R-4A,27.480752028086602,115.14589136651922,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.32245258873753,33.75200602313073],[-84.32220735411833,33.7518455371938],[-84.3221850381189,33.75187671929176],[-84.32241694750083,33.75205061475066],[-84.32245258873753,33.75200602313073]]]}"
000000000000000014ab,,,0.36093230713114427,2.4802946016087233E-4,R3,104200,,61,ATLANTA,LLC,3f211254-23bb-4b32-ab90-6fc86c7fc1c3,0.6382461921385522,4.38597086927821E-4,,,,,,0,15 206 01 133,Residential - Single Family,Kirkwood,Kirkwood,26.4,5521,LIAM HOMES HOLDINGS LLC,,15 206 01 133,1340 CENTER DR STE 103,,DUNWOODY,GA,30338,0.111781376,0.083293703,0.073106061,R302,43 KIRKWOOD RD NE,ATLANTA,GA,30317,7351 sq.ft,7351.198242187499,394.15945294571907,260500,,Dekalb,R-4A,248.0294601608723,438.5970869,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.32163660774823,33.752768532722705],[-84.32162769731823,33.752630373840944],[-84.32114613073267,33.75262584341163],[-84.32115054584666,33.75276413566776],[-84.32163660774823,33.752768532722705]]]}"
000000000000000015dd,,,0.4664378666998297,2.3220295654827468E-4,R3,107640,,61,ATLANTA,LLC,70774806-ae50-4338-ae42-042708520788,0.5325233178287356,2.6510173735595235E-4,,,,,,0,15 207 03 012,Residential - Single Family,Kirkwood,Kirkwood,26.4,6349,POTA LLC,,15 207 03 012,21904 VENTURA BLVD,,WOODLAND HILLS,CA,91364,0.111781376,0.083293703,0.073106061,R302,1547 PAXON ST SE,ATLANTA,GA,30317,5363 sq.ft,5362.554688,328.7393114,269100,,Dekalb,R-4A,232.20295654827467,265.10173735595237,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.337051729442,33.749834472962625],[-84.33688672858483,33.749888017064976],[-84.33687332625763,33.75020013715201],[-84.33704282133355,33.75011093676269],[-84.337051729442,33.749834472962625]]]}"
00000000000000001623,,,0.056693533154153965,6.462971956005283E-5,R3,6360,,61,ATLANTA,LLC,00d722ce-2076-4a8c-ae21-15e4f5906f4f,0.9423667627572494,0.001074283,,,,,,0,15 207 03 054,Residential - Single Family,Kirkwood,Kirkwood,26.4,6391,VERDUN HOLDINGS LLC,,15 207 03 054,2870 PEACHTREE RD # 516,,ATLANTA,GA,30305,0.111781376,0.083293703,0.073106061,R302,0 WOODBINE CIR SE,ATLANTA,GA,30317,15347 sq.ft,15356.901367187498,538.0560357,15900,,Dekalb,R-4A,64.62971956005282,1074.283012739934,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.33920103219474,33.74889364951908],[-84.3385989913375,33.74888469326204],[-84.33867482859988,33.749152208758545],[-84.33883091662734,33.74910318246097],[-84.33891116738079,33.74908085235538],[-84.33899141802527,33.74906302629055],[-84.3390716685608,33.74904970427033],[-84.33919204415984,33.74904076894114],[-84.33920103219474,33.74889364951908]]]}"
00000000000000001624,,,0.23927253513602942,2.2229343260503287E-5,R3,3800,,61,ATLANTA,LLC,fd8aec8d-b52c-4348-a403-e835113d644f,0.7582722671537456,7.044642420785101E-5,,,,,,0,15 207 03 055,Residential - Single Family,Kirkwood,Kirkwood,26.4,6392,VERDUN HOLDINGS LLC,,15 207 03 055,2870 PEACHTREE RD # 516,,ATLANTA,GA,30305,0.111781376,0.083293703,0.073106061,R302,0 MONTGOMERY ST SE,ATLANTA,GA,30317,7548 sq.ft,7548.1875,363.5964647,9500,,Dekalb,R-4A,22.22934326050329,70.44642420785101,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.33920103219474,33.74889364951908],[-84.33919204415984,33.74904076894114],[-84.33925897288685,33.749036269947815],[-84.33925897288685,33.74889358301553],[-84.33920103219474,33.74889364951908]]]}"
0000000000000000162a,,,0.18159080652118695,1.228163476017176E-4,C3,1877760,,61,ATLANTA,LLC,e292e355-44c7-4f1d-b98f-84f5f38d1ad5,0.8173970803338896,5.528348371270832E-4,,,,,,0,15 207 03 058,Residential - Single Family,Kirkwood,Kirkwood,26.4,6395,GREENLEAF INVESTMENT PARTNERS L035A LLC,,15 207 03 058,3081 HOLCOMB BRIDGE RD STE A2,,NORCROSS,GA,30071,0.111781376,0.083293703,0.073106061,R302,1494 MEMORIAL DR SE,ATLANTA,GA,30317,157780 sq.ft,157779.6335,1599.72243,4694400,,Dekalb,R-4A,122.8163476017176,552.8348371270832,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.33789004866786,33.747604919319386],[-84.3378365205028,33.747604932391965],[-84.33781421039869,33.74883116199138],[-84.33786773858397,33.74883114900532],[-84.33789004866786,33.74761826186696],[-84.33789004866786,33.747604919319386]]]}"
0000000000000000162c,,,0.49136874058026114,0.002581187,C3,6880,,61,ATLANTA,LLC,6af267c4-ac28-4ef1-a3ea-becbdb62f47a,0.5079895222489237,0.002668497,,,,,,0,15 207 03 059,Residential - Single Family,Kirkwood,Kirkwood,26.4,6396,PARK SOLUTIONS LLC,,15 207 03 059,305 THE CLIFFS,,ATLANTA,GA,30350,0.111781376,0.083293703,0.073106061,R302,0 MEMORIAL DR SE,ATLANTA,GA,30317,56255 sq.ft,56254.75806,1144.432673,17200,,Dekalb,R-4A,2581.1874877794107,2668.4973838660085,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.3378365205028,33.747604932391965],[-84.33749761466869,33.747600458662305],[-84.33741736199629,33.74760043732502],[-84.33739954588823,33.748826702184196],[-84.33764479778677,33.74882671728429],[-84.33781421039869,33.74883116199138],[-84.3378365205028,33.747604932391965]]]}"
0000000000000000163b,,,0,6.854907834997364E-6,C3,133994,,61,ATLANTA,LLC,75ff336c-2ed8-4634-9af6-c7e01e3bde94,0,1.0135429029137477E-5,,,,,,0,15 207 01 098,Residential - Single Family,Kirkwood,Kirkwood,26.4,6150,IRWIN AND GRAPE LLC,,15 207 01 098,104 HILLCREST AVE,,DECATUR,GA,30030,0.111781376,0.083293703,0.073106061,R302,16 CLIFTON ST SE,ATLANTA,GA,30317,8814 sq.ft,8813.74585,375.6200872,334984,,Dekalb,R-4A,6.854907834997364,10.135429029137477,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""LineString"",""coordinates"":[[-84.33169186634551,33.75271059575112],[-84.33138864747387,33.75270613665006]]}"
0000000000000000163f,,,0.27022848073208744,2.5352092501965275E-4,C3,12720,,61,ATLANTA,LLC,022f2f19-902e-424a-88e4-06e93177e99d,0.7284082350614611,6.833725632635975E-4,,,,,,0,15 207 01 094,Residential - Single Family,Kirkwood,Kirkwood,26.4,6146,DZNTS LLC,,15 207 01 094,411 KING ARNOLD ST,,ATLANTA,GA,30354,0.111781376,0.083293703,0.073106061,R302,19 CLAY ST SE,ATLANTA,GA,30317,10203 sq.ft,10202.63647,481.0087156,31800,,Dekalb,R-4A,253.52092501965274,683.3725632635975,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.33108540383313,33.752830998391055],[-84.33047453176741,33.752826523590144],[-84.33047453176741,33.752978125844365],[-84.33108540383313,33.75297818184564],[-84.33108540383313,33.752830998391055]]]}"
00000000000000001641,,,0,1.4031736999750137E-5,C3,300000,,61,ATLANTA,LLC,92084d2a-2a65-49e4-ba28-3ccbe6e2b128,0,2.000268891453743E-5,,,,,,0,15 207 01 095,Residential - Single Family,Kirkwood,Kirkwood,26.4,6147,DZNTS LLC,,15 207 01 095,411 KING ARNOLD ST,,ATLANTA,GA,30354,0.111781376,0.083293703,0.073106061,R302,9 CLAY ST SE,ATLANTA,GA,30317,18556 sq.ft,18555.980712890603,570.9461249,750000,,Dekalb,R-4A,14.031736999750137,20.00268891453743,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""LineString"",""coordinates"":[[-84.33108542860224,33.75297814181434],[-84.33047453175791,33.75297814181434]]}"
0000000000000000164f,,,0.5608244818236651,3.767157387466994E-4,E2,0,,61,ATLANTA,LLC,dcf71145-87af-4e60-b17e-08aa04b615d3,0.4353225397780502,2.924138611643926E-4,,,,,,0,15 207 01 080,Residential - Single Family,Kirkwood,Kirkwood,26.4,6132,TRUSTEES OF MACEDONIA BAPTIST,,15 207 01 080,1723 HOSEA L WILLIAMS DR SE,,ATLANTA,GA,30317,0.111781376,0.083293703,0.073106061,R302,24 CLIFTON ST SE,ATLANTA,GA,30317,7297 sq.ft,7296.746094,445.9622229,0,,Dekalb,R-4A,376.7157387466994,292.4138611643926,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.33169185526286,33.75259911044539],[-84.33108989846691,33.752599126651845],[-84.33108540383313,33.75270616420542],[-84.33138863032525,33.75270613213697],[-84.33169185526286,33.75271060313802],[-84.33169185526286,33.75267491189418],[-84.33169185526286,33.75259911044539]]]}"
0000000000000000165d,,,0.2859422307314917,0.001381596,C3,17760,,61,ATLANTA,LLC,5515d175-406f-40fb-a389-21565b39867b,0.7131574804906178,0.003445784,,,,,,0,15 207 03 060,Residential - Single Family,Kirkwood,Kirkwood,26.4,6397,PARK SOLUTIONS LLC,,15 207 03 060,305 THE CLIFFS,,ATLANTA,GA,30350,0.111781376,0.083293703,0.073106061,R302,0 MEMORIAL DR SE,ATLANTA,GA,30317,52002 sq.ft,52002.26733,1124.928569,44400,,Dekalb,R-4A,1381.5956516576741,3445.784386141275,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.33741736199629,33.74760043732502],[-84.33708736186237,33.747596030416176],[-84.33706505147555,33.74759602831751],[-84.33702941904173,33.74759601089428],[-84.33702051092993,33.748822258326435],[-84.33706954565487,33.74882229481419],[-84.33723005183504,33.748822253173905],[-84.33739954588823,33.748826702184196],[-84.33741736199629,33.74760043732502]]]}"
00000000000000001685,,,0.13464533230420753,1.2377387387191549E-4,R3,186440,,61,ATLANTA,LLC,f1072990-3db3-4f2d-a908-8916f21941a0,0.8640946367744433,7.943263888560096E-4,,,,,,0,15 207 03 080,Residential - Single Family,Kirkwood,Kirkwood,26.4,6416,ANGEL OAK REAL ESTATE INVESTMENT TRUST I,,15 207 03 080,400 E ROYAL LN STE 290,,IRVING,TX,75039,0.111781376,0.083293703,0.073106061,R302,1587 ALDER CT SE,ATLANTA,GA,30317,10296 sq.ft,10295.63037,511.82425369414204,466100,,Dekalb,R-4A,123.77387387191548,794.3263888560097,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.33575859511481,33.74884008411786],[-84.33559359064878,33.748835668568944],[-84.33558468232064,33.74937966019074],[-84.33574968681152,33.749379656737425],[-84.33575859511481,33.74884008411786]]]}"
00000000000000001855,,,0.10281467678955293,9.328148634258435E-5,H3,3461880,,61,ATLANTA,LLC,43501cbf-66ee-4c8d-9795-04d77f78e13c,0.8944741330835264,8.115366330413258E-4,,,,,,0,15 211 03 059,Residential - Single Family,Kirkwood,Kirkwood,26.4,9656,ATOMIC ENTERTAINMENT DEVELOPMENT LLC,,15 211 03 059,1523 ALLESANDRO ST,,LOS ANGELES,CA,90026,0.111781376,0.083293703,0.073106061,R302,145 ROGERS ST NE,ATLANTA,GA,30317,336283,319922.5095,3479.779211,8654700,,Dekalb,R-4A,93.28148634258434,811.5366330413258,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.32732640597442,33.755328051108336],[-84.32661740843248,33.75531471869564],[-84.32660849875235,33.75634030762871],[-84.32660849875235,33.75645179520275],[-84.32663081308385,33.75855644256966],[-84.32664863243605,33.75855649565538],[-84.32663081308385,33.75641611001563],[-84.32664863243605,33.756353706213666],[-84.32663972276062,33.75533698686422],[-84.32732640597442,33.75533697362225],[-84.32732640597442,33.755328051108336]]]}"
00000000000000001873,,,0.46167114292119255,2.76054151148772E-4,R3,137200,,61,ATLANTA,LLC,8b23b4f2-bb62-4aba-a558-60cdaa68f98e,0.5379454886866837,3.216620478032849E-4,,,,,,0,15 211 03 070,Residential - Single Family,Kirkwood,Kirkwood,26.4,9667,TROTTIS CONTRACTING AND BUILDING LLC,,15 211 03 070,1899 TROTTI ST NE,,ATLANTA,GA,30317,0.111781376,0.083293703,0.073106061,R302,158 WARREN ST NE,ATLANTA,GA,30317,6310 sq.ft,6310.185547,395.5189789,343000,,Dekalb,R-4A,276.0541511,321.6620478032849,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.32658176970392,33.756786220027806],[-84.32606002910317,33.756781732480036],[-84.32606002910317,33.75689321945662],[-84.32658176970392,33.756897707066194],[-84.32658176970392,33.756786220027806]]]}"
0000000000000000187d,,,0.35243949967555677,2.0648252374833712E-4,R3,116560,,61,ATLANTA,LLC,a9d0adca-84a6-40cd-b863-84aad127cd30,0.6478082685128324,3.7952921369683516E-4,,,,,,0,15 211 03 071,Residential - Single Family,Kirkwood,Kirkwood,26.4,9668,TROTTIS CONTRACTING AND BUILDING LLC,,15 211 03 071,713 MCKOY ST,,DECATUR,GA,30317,0.111781376,0.083293703,0.073106061,R302,162 WARREN ST NE,ATLANTA,GA,30317,6341 sq.ft,6341.476074,397.0747942,291400,,Dekalb,R-4A,206.48252374833712,379.52921369683514,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.32606002910317,33.75689321945662],[-84.32606002910317,33.75700470630015],[-84.32658176970392,33.75700469031101],[-84.32658176970392,33.756897707066194],[-84.32606002910317,33.75689321945662]]]}"
000000000000000018ba,,,0.2963248025878192,1.9634218653627472E-4,R3,80520,,61,ATLANTA,LLC,87791bf3-e487-47db-b0ab-389f75104c45,0.703222672,4.6594910685595335E-4,,,,,,0,15 207 01 057,Residential - Single Family,Kirkwood,Kirkwood,26.4,6109,UNIQUE HOMES LLC,,15 207 01 057,4040 DERBY DR,,CUMMING,GA,30040,0.111781376,0.083293703,0.073106061,R302,1637 WOODBINE AVE NE,ATLANTA,GA,30317,7102 sq.ft,7094.543945,395.3481516,201300,,Dekalb,R-4A,196.3421865362747,465.94910685595335,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.33421125888366,33.75463690163863],[-84.33372522001795,33.754503133750845],[-84.3337029083625,33.75464138942159],[-84.33416222178828,33.7547528579548],[-84.33421125888366,33.75463690163863]]]}"
