system:index,AOI,BUILDING,BrowningFraction,BrowningSqKm,CLASSDSCRP,CNTASSDVAL,CNVYNAME,CVTTXCD,CVTTXDSCRP,CorpSspct,GLOBALID,GreeningFraction,GreeningSqKm,IMPRASSESS,IMPR_APPR,LANDAPPR,LANDASSESS,LIVUNITS,LNDVALUE,LOWPARCELI,LandUse,NAME,NAME_1,NonHispani,OBJECTID,OWNERNME1,OWNERNME2,PARCELID,PSTLADDRES,PSTLADDR_1,PSTLCITY,PSTLSTATE,PSTLZIP5,Proporti_1,Proporti_2,Proportion,REFERENCE,SITEADDRES,SITECITY,SITESTATE,SITEZIP,STATEDAREA,Shape__Are,Shape__Len,TOT_APPR,UNIT,USEDSCRP,ZONECLASS,browning,greening,layer,path,.geo
0000000000000000106d,,,0.5291735272287841,0.001133611,,,,,,LLC,065796ca-f918-4f11-8c71-60ae285a2e9a,0.4703417386779491,0.00100758,54720,136800,27900,11160,1,27900,14F0046  LL052,Residential - Single Family,Niskey Lake,Niskey Lake,91.9,105206,DENSON PROPERTIES LLC,,14F0046  LL0523,2115 CALVERTON LN SW,,ATLANTA,GA,30331,0.242874699,0.33934438,0.206451613,R1855,2134 NISKEY LAKE TRL SW,ATLANTA,GA,30331,,23041.01074,610.5893476,164700,,Fulton,R-3,1133.611255947749,1007.5800501577994,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.52814649525072,33.714585306081055],[-84.52813753612075,33.714576321533464],[-84.52813313654751,33.7145718753134],[-84.52812417741548,33.71456297579643],[-84.52811529827434,33.714554079816],[-84.52811081870715,33.7145496300563],[-84.52810633913958,33.71454960199802],[-84.52809745999573,33.714540706015214],[-84.52809298042715,33.714536256254334],[-84.52808850085822,33.71453180649309],[-84.52807962171164,33.714527332210224],[-84.5280751421417,33.71452730415081],[-84.52806618300076,33.714522826328825],[-84.5280617834221,33.71451395840101],[-84.52805730385077,33.714509508637725],[-84.5280528242791,33.71450505887411],[-84.52804394512708,33.71450058458756],[-84.52803498598134,33.71449160002551],[-84.5280261068266,33.71448721076991],[-84.52801714767811,33.71448273294271],[-84.52801274809576,33.714478286714545],[-84.52800378894521,33.714473808886005],[-84.5279949097857,33.71446933459464],[-84.52798595063241,33.71446485676443],[-84.52798147105526,33.71446040699641],[-84.52796811231417,33.71445598967231],[-84.52795027399044,33.71444703754405],[-84.52794139482279,33.714442563247694],[-84.52793243566126,33.71443817044526],[-84.52792795607998,33.714438142380374],[-84.52792355649088,33.71442918940807],[-84.52791907690892,33.71442473963634],[-84.52791907690892,33.7144203179296],[-84.52791459732661,33.71441586815734],[-84.52791011774396,33.714415840091846],[-84.5279057181535,33.71441139385714],[-84.5279057181535,33.714406887116986],[-84.52790123857017,33.714402437343686],[-84.52789227940247,33.71439795950392],[-84.52786556187628,33.71438903979674],[-84.52783876434519,33.714380201577605],[-84.5278210059745,33.714375674670976],[-84.52781204679444,33.714375703565544],[-84.52778532923145,33.71437120554717],[-84.5277718904526,33.714371206368114],[-84.52774965246651,33.714371243153394],[-84.52774069327548,33.7143712720423],[-84.52772285488207,33.714371248323296],[-84.52770949608163,33.71437125267494],[-84.5277050164832,33.71437122460145],[-84.52769613727813,33.71436675028397],[-84.52767381927022,33.71436678351608],[-84.52766486006752,33.71436681239895],[-84.52763814243696,33.71436682108691],[-84.52762926322168,33.71436676847234],[-84.52761582440682,33.71437127601523],[-84.52740624248777,33.714661065546906],[-84.52741968135102,33.7146655714997],[-84.52742856059825,33.714665539101134],[-84.52743751983732,33.714670016965634],[-84.52744639908184,33.71467449129088],[-84.52745087870018,33.71467894106859],[-84.52745535831816,33.71467888412115],[-84.52746871717693,33.714687808221434],[-84.52747319679354,33.714692343030336],[-84.52748207603261,33.7146923106278],[-84.52749543488524,33.71470123472408],[-84.52750439411402,33.7147057125822],[-84.52751775296153,33.71471463667497],[-84.52752223257438,33.71472350813916],[-84.52753559141779,33.71473243222855],[-84.52754895025814,33.71474135631575],[-84.52755342986859,33.71474580608702],[-84.52755790947867,33.71475025585794],[-84.5275712683139,33.7147636866628],[-84.52758014753802,33.71477258266321],[-84.52758910675375,33.71477706051227],[-84.52759798597515,33.714790378198224],[-84.52760694518815,33.71480378445258],[-84.52761142479413,33.71480823421916],[-84.52762030401212,33.71482163693199],[-84.52762478361707,33.71482608669734],[-84.52763366283303,33.71483948940693],[-84.52764262204055,33.71485281062002],[-84.52765150125377,33.71487063500929],[-84.52765598085632,33.714879591487836],[-84.52814649525072,33.714585306081055]]]}"
000000000000000010eb,,,0.3958772704919218,0.002266657,,,,,,LLC,3381bf96-5ac8-4a23-919c-091848dd156d,0.6037521073975745,0.003456876,67480,168700,28500,11400,1,28500,14F0046  LL059,Residential - Single Family,Niskey Lake,Niskey Lake,91.9,105205,DIANE POLLARD TRUST,,14F0046  LL0598,1860 JASMINE JOY CT,,LAS VEGAS,NV,89117,0.242874699,0.33934438,0.206451613,R1855,1215 NISKEY LAKE RD SW,ATLANTA,GA,30331,,61428.04395,1032.287943,197200,,Fulton,R-3,2266.656572330466,3456.876118678319,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.53510268342946,33.721537017439346],[-84.53401914818168,33.72154152313217],[-84.53401466906887,33.72205429134203],[-84.53510268342946,33.72204981414886],[-84.53510268342946,33.721537017439346]]]}"
00000000000000001349,,,0.41632807942525746,0.001726299,,,,,,LLC,759fb62c-0fd5-4558-afdf-a4253aa14272,0.583282897,0.002418575,39800,99500,25500,10200,1,25500,14F0046  LL064,Residential - Single Family,Niskey Lake,Niskey Lake,91.9,105216,SEVEN D VENTURES LLC,,14F0046  LL0648,5200 BRITTANY DR S UNIT 907,,ST. PETERSBURG,FL,33715,0.242874699,0.33934438,0.206451613,R1855,1321 NISKEY LAKE RD SW,ATLANTA,GA,30331,,44798.62598,892.5957771981159,125000,,Fulton,R-3,1726.2992579309378,2418.575355,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.5347370015374,33.71875897399993],[-84.53473260246301,33.71875903475007],[-84.53458543323777,33.7183710899251],[-84.5336668169156,33.71861628857958],[-84.53370696919029,33.718714401175525],[-84.53382294672058,33.719017638530225],[-84.5347370015374,33.71876790210042],[-84.5347370015374,33.71875897399993]]]}"
00000000000000001c71,,,0.5513127597706632,0.0011467,,,,,,LLC,de8613d0-21ea-4af9-8a70-77f4e6828731,0.4482747381320273,9.323863315513315E-4,119320,298300,29300,11720,1,29300,14F0045  LL016,Residential - Single Family,Niskey Lake,Niskey Lake,91.9,104974,COPPER LIVING TRUST THE,,14F0045  LL0169,2009 KINDERTON MANOR DR,,DULUTH,GA,30097,0.242874699,0.33934438,0.206451613,R1855,1876 NISKEY LAKE TRL SW,ATLANTA,GA,30331,,22592.33179,621.5128994,327600,,Fulton,R-3,1146.6996417465164,932.3863315513315,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.52911407317079,33.711887535832126],[-84.52910967367136,33.711878582663545],[-84.52910519418066,33.7118697109922],[-84.52910071468963,33.71186075428466],[-84.52909623519825,33.71184737574227],[-84.52909623519825,33.711838447038566],[-84.52909183569744,33.7118295789003],[-84.52909183569744,33.71180729965294],[-84.52909183569744,33.71178944223713],[-84.52909183569744,33.71176265610702],[-84.52909623519825,33.711731472598444],[-84.52909623519825,33.71172254388369],[-84.52910071468963,33.71170913629761],[-84.52910519418066,33.7116958137447],[-84.52910967367136,33.711664548714204],[-84.52910967367136,33.71165119814971],[-84.52910967367136,33.71162891885953],[-84.52910967367136,33.71162441197958],[-84.52910519418066,33.71161554028545],[-84.52910071468963,33.7116065835549],[-84.52909183569744,33.71159326554511],[-84.5290873562054,33.71158430881215],[-84.52908287671298,33.711575352078235],[-84.52907399771809,33.711562034063164],[-84.52906951822466,33.71155307732683],[-84.52906503873088,33.711544205625096],[-84.52906055923675,33.71153975577088],[-84.52906055923675,33.71153524888688],[-84.52857453207656,33.7116601024915],[-84.52857453207656,33.711664609367055],[-84.52857453207656,33.711677959921666],[-84.52857453207656,33.71168688863548],[-84.52857453207656,33.711700239186925],[-84.52857453207656,33.71170916789861],[-84.52857013253634,33.71171807212046],[-84.52857013253634,33.71173592953951],[-84.52857013253634,33.711744858247755],[-84.52856565300414,33.711776038175394],[-84.52856117347157,33.7118027962588],[-84.5285522943971,33.711847387241384],[-84.52854781486351,33.71187414530314],[-84.52854781486351,33.711900931385166],[-84.52854333532959,33.711927689431064],[-84.52853885579532,33.71196779798168],[-84.52853885579532,33.71197672666754],[-84.52853445625239,33.71199898136921],[-84.52853445625239,33.712016838734044],[-84.52852997671744,33.71203466806595],[-84.52852549718213,33.71205249739411],[-84.52911407317079,33.711887535832126]]]}"
00000000000000002a03,,,0.4013872860849625,0.001676524,,,,,,LLC,10b6902d-004b-4ee3-a79a-bf8e612503b6,0.5982197510015509,0.002498659,77800,194500,18000,7200,1,18000,14F0046  LL101,Residential - Single Family,Niskey Lake,Niskey Lake,91.9,105211,THIRTEEN SEVENTY FIVE NISKEY LAKE LLC,,14F0046  LL1018,P.O.BOX 42963,,ATLANTA,GA,30311,0.242874699,0.33934438,0.206451613,R1855,1375 NISKEY LAKE RD SW,ATLANTA,GA,30331,,45065.98022,902.3486083,212500,,Fulton,R-3,1676.5244361145815,2498.6591889913225,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.53427773637763,33.71702438855643],[-84.5336401020402,33.71686390802212],[-84.5336356228982,33.716859458554474],[-84.53344837845769,33.716814791709716],[-84.53344389930095,33.71682819877903],[-84.53343494098641,33.716846084641155],[-84.53324769590012,33.717211691954354],[-84.53324321672793,33.717220592322285],[-84.53323873755538,33.71722949268908],[-84.53323433836773,33.7172429032199],[-84.5332298591945,33.717256310214076],[-84.5332298591945,33.71726073181316],[-84.53322538002094,33.71727413880444],[-84.53322090084703,33.71728746076278],[-84.53322090084703,33.71729196739106],[-84.53322090084703,33.71730531721321],[-84.53321650165803,33.717314221104864],[-84.53321650165803,33.71732314932792],[-84.53321650165803,33.71733207755012],[-84.53321650165803,33.717345427366475],[-84.53321650165803,33.71734993399195],[-84.53321650165803,33.717358862211604],[-84.5336401020402,33.71733650995338],[-84.53427773637763,33.71730090916574],[-84.53427773637763,33.71702438855643]]]}"
0000000000000000024f,,,0.10650817886982267,2.4214350307326694E-4,R3,160200,,04,UNINCORPORATED,LLC,7947c17f-5ac2-4ba2-8600-58fccfd63bbf,0.8932115181722337,0.002030693,,,,,,0,18 057 02 040,Residential - Single Family,Morningside/Lenox Park,Morningside Lenox Park,5.6,14140,CENTINELA MANAGEMENT LLC,,18 057 02 040,3485 N DESERT DR BLDG 2 101,,ATLANTA,GA,30344,0.045896677,0.045443643,0.030997305,R1867,1550 ANITA PL NE,ATLANTA,GA,30306,25456 sq.ft,25462.15283,700.7635593,400500,,Dekalb,R-4,242.14350307326694,2030.6925561084452,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-84.34108273316406,33.79709202853606],[-84.34108273316406,33.79709648763713]]},{""type"":""Polygon"",""coordinates"":[[[-84.34150192416725,33.796539119256835],[-84.34074831808175,33.79660151802081],[-84.34074382418211,33.796628323098886],[-84.34073491663005,33.79665059405366],[-84.3407215151753,33.796672913969836],[-84.3407037000631,33.79669520158143],[-84.34108271140467,33.79709198851017],[-84.34150192416725,33.796539119256835]]]}]}"
00000000000000000520,,,0.6445601556124274,4.8748625054861986E-4,R3,503160,,61,ATLANTA,LLC,9e04bd3c-d223-4ee2-8786-ded2cd6a67e9,0.35500638810520857,2.6849430817482505E-4,,,,,,0,18 056 04 056,Residential - Single Family,Morningside/Lenox Park,Morningside Lenox Park,5.6,14026,KUCEK FAMILY REVOCABLE TRUST,,18 056 04 056,1716 INVESNESS AVE NE,,ATLANTA,GA,30306,0.045896677,0.045443643,0.030997305,R1867,1716 INVERNESS AVE NE,ATLANTA,GA,30306,,8183.875732,390.5904977,1257900,,Dekalb,R-4,487.48625054861986,268.49430817482505,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.34746366799902,33.80115425333443],[-84.34711141736652,33.80097140505544],[-84.34700445793186,33.80110971389833],[-84.34739233540957,33.801319248620814],[-84.34746366799902,33.80115425333443]]]}"
000000000000000015e7,,,0.2659340511080371,3.015216385655543E-4,R3,289680,,61,ATLANTA,LLC,cf97d64b-74b0-48f2-a8ef-3a8fb8458ef9,0.7323461464995616,8.303495139853629E-4,,,,,,0,18 055 13 115,Residential - Single Family,Morningside/Lenox Park,Morningside Lenox Park,5.6,13609,PHILLIPS LIVING TRUST,,18 055 13 115,1239 E ROCK SPRINGS RD NE,,ATLANTA,GA,30306,0.045896677,0.045443643,0.030997305,R1867,1239 EAST ROCK SPRINGS RD NE,ATLANTA,GA,30306,12053 sq.ft,12062.19897,506.5144218690851,724200,,Dekalb,R-4,301.52163856555427,830.3495139853629,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.34667892453729,33.79500067746756],[-84.34650055041293,33.79496507911757],[-84.34646043020278,33.79495610812288],[-84.34632666922536,33.7954688970671],[-84.34652285723797,33.79550012928318],[-84.34667892453729,33.79500067746756]]]}"
000000000000000015f8,,,0.29969150148401574,2.777438441024106E-4,R3,160000,,61,ATLANTA,LLC,e620ace5-cdde-4a86-b7c2-77933be6dbcd,0.6999390178798977,6.486795671568197E-4,,,,,,0,18 055 13 105,Residential - Single Family,Morningside/Lenox Park,Morningside Lenox Park,5.6,13599,RAMBIS HOMES LLC,,18 055 13 105,1245 E ROCK SPRINGS RD NE,,ATLANTA,GA,30306,0.045896677,0.045443643,0.030997305,R1867,1258 CUMBERLAND RD NE,ATLANTA,GA,30306,,9825.89624,447.6986067,400000,,Dekalb,R-4,277.7438441024106,648.6795671568196,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.34601003885408,33.79446559704947],[-84.34578704852957,33.794474504322636],[-84.34579603556143,33.79491602083216],[-84.34583615622279,33.794915988201595],[-84.34597433157191,33.794924944807946],[-84.34601003885408,33.79446559704947]]]}"
00000000000000001693,,,0.1619958617176586,1.3022425837236294E-4,R3,267720,,61,ATLANTA,LLC,ce209380-3a73-4888-b8ef-db4d36b9e6b5,0.8376085241802466,6.733316994100222E-4,,,,,,0,18 055 13 069,Residential - Single Family,Morningside/Lenox Park,Morningside Lenox Park,5.6,13563,PINEHURST TRUST,MOLLIE A WINSTON AND GREG WILLARD AS TTE,18 055 13 069,859 LULLWATER PKY NE,,ATLANTA,GA,30307,0.045896677,0.045443643,0.030997305,R1867,1252 REEDER CIR NE,ATLANTA,GA,30306,8697 sq.ft,8696.552734,411.2354101,669300,,Dekalb,R-4,130.22425837236293,673.3316994100222,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.34626865522198,33.793939404231246],[-84.34623302833688,33.793547035287254],[-84.34603675912075,33.79353813878935],[-84.34607246636519,33.79394393240931],[-84.34626865522198,33.793939404231246]]]}"
0000000000000000211b,,,0.3324362906733062,5.443967007452365E-4,R3,336920,,61,ATLANTA,LLC,dc17dcb9-e195-4dee-8551-c41489e087c2,0.6669767182831641,0.001092239,,,,,,0,18 056 03 074,Residential - Single Family,Morningside/Lenox Park,Morningside Lenox Park,5.6,13862,1665 JOHNSON ROAD LLC,,18 056 03 074,377 CAMDEN RD,,ATLANTA,GA,30309,0.045896677,0.045443643,0.030997305,R1867,1665 JOHNSON RD NE,ATLANTA,GA,30306,17696 sq.ft,17697.26587,649.0794444,842300,,Dekalb,R-4,544.3967007452366,1092.2391300054162,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.34629986884913,33.799080762151895],[-84.34602343910944,33.798403042242526],[-84.34587627685687,33.79846986434588],[-84.34582275592493,33.79849221702209],[-84.34608137311267,33.79914321525893],[-84.34629986884913,33.799080762151895]]]}"
0000000000000000212f,,,0.2829507020626127,3.8503609687697655E-4,R3,234800,,61,ATLANTA,LLC,e6256af1-c970-4d3f-bdb4-01d0240c1c97,0.715772094,9.740145242317044E-4,,,,,,0,18 056 01 048,Residential - Single Family,Morningside/Lenox Park,Morningside Lenox Park,5.6,13714,FREDERIC V.BIEN REVOCABLE TRUST,,18 056 01 048,1367 PASADENA AVE NE,,ATLANTA,GA,30306,0.045896677,0.045443643,0.030997305,R1867,1373 PASADENA AVE NE,ATLANTA,GA,30306,,14614.58081,516.0422936,587000,,Dekalb,R-4,385.03609687697656,974.0145242317044,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.3419210537096,33.800391756844846],[-84.34132794802184,33.80035609770696],[-84.34135916425906,33.800592462087515],[-84.34189874514718,33.80062363124569],[-84.3419210537096,33.800391756844846]]]}"
00000000000000002159,,,0.6662605252057062,5.922323974088126E-4,R3,170000,,61,ATLANTA,LLC,1dabddbe-10c9-4f78-ba18-f0eeeacf7783,0.3312703782583939,2.9446296588848627E-4,,,,,,0,18 056 01 060,Residential - Single Family,Morningside/Lenox Park,Morningside Lenox Park,5.6,13726,NEWBRIDGE CUSTOM HOMES LLC,,18 056 01 060,281 W WIEUCA RD NE,,ATLANTA,GA,30342,0.045896677,0.045443643,0.030997305,R1867,1785 NOBLE DR NE,ATLANTA,GA,30306,,9538.254639,452.9984273,425000,,Dekalb,R-4,592.2323974088126,294.4629658884863,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.34197457817578,33.80262130678967],[-84.34181849845008,33.80274614649528],[-84.34181400463183,33.802746195472714],[-84.34158217129419,33.802928972513726],[-84.3416222948168,33.8029736172316],[-84.34165792448205,33.80300480633681],[-84.34169363437273,33.80303158251663],[-84.34173375781967,33.80305830603174],[-84.34177837506068,33.80307614739355],[-84.34182740583883,33.80308951950501],[-84.34187643657631,33.803102891594484],[-84.34197457817578,33.80262130678967]]]}"
00000000000000002392,,,0.2968190601663446,3.171536563364898E-4,R3,354160,,61,ATLANTA,LLC,2e3df940-3da2-45c3-9146-c158a832d2e7,0.7022174518809516,7.503252394995266E-4,,,,,,0,18 056 03 127,Residential - Single Family,Morningside/Lenox Park,Morningside Lenox Park,5.6,13915,MIA VILLAGE EAST RB LLC,,18 056 03 127,1605 E SUSSEX RD,,ATLANTA,GA,30306,0.045896677,0.045443643,0.030997305,R1867,1253 PASADENA AVE NE,ATLANTA,GA,30306,11487 sq.ft,11497.454589843801,459.303429,885400,,Dekalb,R-4,317.1536563364898,750.3252394995266,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.34621962812905,33.797163410113185],[-84.34610368009601,33.79717228897281],[-84.34594311777276,33.79718124946428],[-84.34588967714258,33.797185683894874],[-84.34595651804331,33.79760036126371],[-84.34604574611465,33.797587032121186],[-84.34613040032033,33.797578080335235],[-84.34621962812905,33.797163410113185]]]}"
00000000000000002396,,,0.6543386048364008,7.017169153900713E-4,R3,170000,,61,ATLANTA,LLC,d62c7f54-2441-4ca1-a019-7adc2ed9f379,0.344705586,3.696644806572037E-4,,,,,,0,18 056 01 109,Residential - Single Family,Morningside/Lenox Park,Morningside Lenox Park,5.6,13774,NEWBRIDGE CUSTOM HOMES LLC,,18 056 01 109,281 W WIEUCA RD NE,,ATLANTA,GA,30342,0.045896677,0.045443643,0.030997305,R1867,1783 NOBLE DR NE,ATLANTA,GA,30306,,11572.9624,500.33815199149194,425000,,Dekalb,R-4,701.7169153900712,369.66448065720374,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.34197457817578,33.80262130678967],[-84.34187643657631,33.803102891594484],[-84.34192996108291,33.80310738152381],[-84.34198789909986,33.80310731725642],[-84.34204591730645,33.80309842347384],[-84.34209944165953,33.803085077130554],[-84.34215288571785,33.803071642148474],[-84.34220640997404,33.8030493776457],[-84.34217078063948,33.802986932872884],[-84.34206822581334,33.802563338745934],[-84.34205033086063,33.80257228665081],[-84.34197457817578,33.80262130678967]]]}"
00000000000000002398,,,0,0,I3,60808,,61,ATLANTA,LLC,73f13631-f94e-4e83-ac43-460ceb063f87,0,8.95120918750763E-7,,,,,,0,18 056 01 107,Residential - Single Family,Morningside/Lenox Park,Morningside Lenox Park,5.6,13772,SHANEY LLC,,18 056 01 107,1401 DALON RD,,ATLANTA,GA,30306,0.045896677,0.045443643,0.030997305,R1867,1401 DALON RD NE,ATLANTA,GA,30306,37462 sq.ft,37465.89014,848.5968506,152020,,Dekalb,R-4,0,0.8951209187507629,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""LineString"",""coordinates"":[[-84.34175159832208,33.80384310753099],[-84.34174713922103,33.80384310753099],[-84.34173822101891,33.80384310753099]]}"
00000000000000002399,,,0.26260064216881834,2.59546081634012E-4,R3,170000,,61,ATLANTA,LLC,b4becc5e-21bf-4430-b179-5b592a3af138,0.7360817497737335,7.275196752689629E-4,,,,,,0,18 056 01 108,Residential - Single Family,Morningside/Lenox Park,Morningside Lenox Park,5.6,13773,NEWBRIDGE CUSTOM HOMES LLC,,18 056 01 108,281 W WIEUCA RD NE,,ATLANTA,GA,30342,0.045896677,0.045443643,0.030997305,R1867,1779 NOBLE DR NE,ATLANTA,GA,30306,,10676.28369,478.73096936229206,425000,,Dekalb,R-4,259.54608163401195,727.5196752689628,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.34220640997404,33.8030493776457],[-84.34228224260785,33.80301819748614],[-84.34236248867522,33.802982463064176],[-84.34243382733763,33.80294232871785],[-84.34216187330249,33.802505370574856],[-84.34206822581334,33.802563338745934],[-84.34217078063948,33.802986932872884],[-84.34220640997404,33.8030493776457]]]}"
00000000000000002a05,,,0.3063144698813518,2.66648304467809E-4,R3,146200,,61A,ATLANTA-ANNEX,LLC,6c2519f9-12d1-4294-87b5-d3df28b72172,0.6934498481640494,6.036516208915156E-4,,,,,,0,18 055 01 042,Residential - Single Family,Morningside/Lenox Park,Morningside Lenox Park,5.6,13340,NEH REVOCABLET TRUST,HORRIGAN NOREEN E,18 055 01 042,1230 SPRING VALLEY LN,,ATLANTA,GA,30306,0.045896677,0.045443643,0.030997305,R1867,1230 SPRING VALLEY LN NE,ATLANTA,GA,30306,9346 sq.ft,9350.88916,430.6824796,365500,,Dekalb,R-4,266.6483045,603.6516208915156,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.34718724370515,33.791643008538436],[-84.34716943054228,33.79164304301904],[-84.34708020416817,33.79165637453954],[-84.346991057899,33.791660875359106],[-84.34698215128866,33.79207550897341],[-84.34705789755357,33.7920755767743],[-84.34718724370515,33.79207554845969],[-84.34718724370515,33.791643008538436]]]}"
0000000000000000055b,,,0.7170096680386301,0.001123355,,,,,,LLC,f60ae45e-3149-416c-bf69-2efb25481026,0.28100384890548724,4.402550990520738E-4,55920,139800,472200,188880,0,472200,17 00520004002,Residential - Single Family,Morningside/Lenox Park,Morningside Lenox Park,5.6,35299,1259 MONROE LLC,,17 005200040023,111 KINGS HWY,,DECATUR,GA,30030,0.045896677,0.045443643,0.030997305,R1867,1259 MONROE DR NE,ATLANTA,GA,30306,,16772.43945,523.7472166,612000,,Fulton,R-4,1123.3552979902886,440.2550990520738,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.36712386454445,33.78898094554123],[-84.36661555661412,33.78898096355628],[-84.36661555661412,33.78898988325505],[-84.3667225607306,33.78929752120867],[-84.36672705265327,33.78931539543666],[-84.36711945286437,33.7893197775251],[-84.36712386454445,33.78931980874225],[-84.36712386454447,33.78906122284617],[-84.36712386454445,33.78898094554123]]]}"
000000000000000009a5,,,0.075594132,4.8271142204485694E-5,,,,,,LLC,fd0d59a4-79c4-407a-9ff4-57831af2a642,0.9239676356613711,5.900057598121022E-4,0,0,133600,53440,0,133600,17 00550005019,Residential - Single Family,Morningside/Lenox Park,Morningside Lenox Park,5.6,34538,MONROE DRIVE DUPLEX LLC,,17 005500050193,5400 POWERS FERRY RD,,ATLANTA,GA,30339,0.045896677,0.045443643,0.030997305,R1867,1486 MONROE DR NE,ATLANTA,GA,30324,,6804.902832,391.3819708,133600,,Fulton,R-4,48.27114220448569,590.0057598121023,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.36802015066993,33.7951210687762],[-84.36800234379345,33.795022996084356],[-84.36794435109087,33.795027487858285],[-84.36757874709676,33.79507648334765],[-84.36751185046465,33.79508541081271],[-84.3675162621154,33.79513445473721],[-84.36752075397762,33.795147825828465],[-84.3675251656277,33.79516127820506],[-84.3675251656277,33.79517903149252],[-84.36753414935045,33.79519693949138],[-84.36753856099952,33.79521030691687],[-84.36754305286006,33.7952280950804],[-84.36760994945678,33.79521475053681],[-84.36796664981313,33.79513451453989],[-84.36802015066993,33.7951210687762]]]}"
