system:index,AOI,BUILDING,Browning fraction,BrowningSqKm,CLASSDSCRP,CNTASSDVAL,CNVYNAME,CVTTXCD,CVTTXDSCRP,CorpSspct,GLOBALID,GreeningFraction,GreeningSqKm,IMPRASSESS,IMPR_APPR,LANDAPPR,LANDASSESS,LIVUNITS,LNDVALUE,LOWPARCELI,LandUse,NAME,NAME_1,NonHispani,OBJECTID,OWNERNME1,OWNERNME2,PARCELID,PSTLADDRES,PSTLADDR_1,PSTLCITY,PSTLSTATE,PSTLZIP5,Proporti_1,Proporti_2,Proportion,REFERENCE,SITEADDRES,SITECITY,SITESTATE,SITEZIP,STATEDAREA,Shape__Are,Shape__Len,TOT_APPR,UNIT,USEDSCRP,ZONECLASS,browning,greening,layer,path,.geo
00000000000000002139,,,0.21124581056896996,4.1222798065543173E-4,,,,,,LLC,eb5f3660-8c1d-48fb-a378-05efc7a72b19,0.7882677841637324,0.001538237,2160,5400,30400,12160,1,30400,17 02460005005,Residential - Single Family,Carver Hills,Carver Hills,69.6,54021,RDM HOLDINGS LLC,,17 024600050052,3195 PIEDMONT RD STE F 201,,ATLANTA,GA,30305,0.093417021,0.189448407,0.212041885,R544,2239 ADDISON PL NW,ATLANTA,GA,30318,,21045.812499999996,660.6842609,35800,,Fulton,R-4A,412.22798065543174,1538.2365974801428,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4608318787665,33.80090899360744],[-84.46088537520698,33.80091351560843],[-84.46111281461766,33.80092685478954],[-84.46119305887488,33.80093130151909],[-84.46103257025044,33.80025352713352],[-84.46101022673938,33.80025796218087],[-84.46099244802556,33.80025801465196],[-84.46097458922202,33.800262480843394],[-84.46095673041302,33.8002624447702],[-84.46093887159856,33.80026691095544],[-84.46092109286307,33.80026687846664],[-84.46090323403776,33.80027134464571],[-84.46088537520698,33.80027139350923],[-84.46086759645524,33.80027136101182],[-84.46084973761359,33.800271409869644],[-84.46081401991397,33.80027133768009],[-84.4608318787665,33.80090899360744]]]}"
00000000000000002165,,,0.45312597432666923,5.334487694492526E-4,,,,,,LLC,620e6c20-3c75-426a-89cc-06c7dd69e39b,0.5459692395927142,6.427497771467653E-4,13280,33200,23800,9520,1,23800,17 02510006016,Residential - Single Family,Carver Hills,Carver Hills,69.6,53179,STEVEN D VENTURES LLC,,17 025100060160,4706 INISHER CT,,TALLAHASEE,FL,32309,0.093417021,0.189448407,0.212041885,R544,2539 ABNER PL NW,ATLANTA,GA,30318,,12632.34668,481.7775317,57000,,Fulton,R-4A,533.4487694492526,642.7497771467653,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.46799323975276,33.798358378562355],[-84.46798875556786,33.797948204619686],[-84.4676275373295,33.79792591544144],[-84.4676231331918,33.79797490492437],[-84.4676231331918,33.79798382478481],[-84.4676231331918,33.797992744644404],[-84.4676231331918,33.79800166450314],[-84.46761864897853,33.79801063843692],[-84.46761864897853,33.79801955829389],[-84.4676141647649,33.79802844727463],[-84.4676141647649,33.798037367129844],[-84.46760976062619,33.79804184224232],[-84.46760527641187,33.79805073122037],[-84.46760527641187,33.798059651073366],[-84.46760079219723,33.7980685400494],[-84.46759638805752,33.798073015159616],[-84.46759190384218,33.798081989084814],[-84.46758741962651,33.79809087805793],[-84.4675829354105,33.79809534958103],[-84.46757853126942,33.79809982468904],[-84.46799323975276,33.798358378562355]]]}"
00000000000000002260,,,0.2294200070868977,2.190187342904362E-4,,,,,,LLC,89122872-6fbb-4db0-a742-ceb7cbc60e6f,0.7701522797953272,7.35235691400603E-4,13520,33800,21800,8720,1,21800,17 02460004066,Residential - Single Family,Carver Hills,Carver Hills,69.6,54081,SEVEN D VENTURES LLC,,17 024600040665,4706 INISHER CT,,TALLAHASSEE,FL,32309,0.093417021,0.189448407,0.212041885,R544,2365 ARNO CT NW,ATLANTA,GA,30318,,10250.80713,433.1333476,55600,,Fulton,R-4A,219.0187342904362,735.2356914,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.46608470756674,33.79993249693903],[-84.4658439145103,33.79962031214475],[-84.4656699855538,33.79970061425007],[-84.46565220825565,33.79970950220116],[-84.46590189071425,33.8000795956543],[-84.46608470756674,33.79993249693903]]]}"
00000000000000002273,,,0.26212335,3.340904423822374E-4,,,,,,LLC,16d955ec-8453-4046-bf15-80e0001fe6f0,0.7366438329902893,9.38892563344684E-4,52160,130400,33800,13520,1,33800,17 02460004067,Residential - Single Family,Carver Hills,Carver Hills,69.6,44620,RESI SFR SUB LLC,,17 024600040673,36 C STRAND ST,,CHRISTIANSTED,VI,820,0.093417021,0.189448407,0.212041885,R544,2357 ARNO CT NW,ATLANTA,GA,30318,,13716.59937,501.61148713973705,164200,,Fulton,R-4A,334.09044238223737,938.8925633,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.46565220825565,33.79970950220116],[-84.4656388352395,33.79971841752423],[-84.46562986650841,33.799722857909806],[-84.46561649348716,33.79972735586684],[-84.46560312046286,33.799731853821925],[-84.46558526306634,33.799740738171224],[-84.46557637440507,33.799745182137784],[-84.46555851700042,33.799749649120706],[-84.46554962833507,33.79975409308448],[-84.46553625529549,33.799758591029516],[-84.46552288225284,33.799763004023376],[-84.46550502483186,33.79976747099625],[-84.46549613615838,33.79977191495447],[-84.46548276310656,33.79977191058363],[-84.46546490567333,33.79977637754928],[-84.46545153261438,33.79978087548233],[-84.46543815955236,33.799785288464214],[-84.46557637440507,33.80015098379333],[-84.46562986650841,33.800151001244984],[-84.46589300210107,33.80014205975331],[-84.46594200957311,33.80014204610022],[-84.46590189071425,33.8000795956543],[-84.46565220825565,33.79970950220116]]]}"
0000000000000000232c,,,0.25923207708940377,1.6026256283334657E-4,,,,,,LLC,4c109e4d-b78a-4847-b8a3-eb0b936298d4,0.7393585035786652,4.5708652249574686E-4,13520,33800,26700,10680,1,26700,17 02460002081,Residential - Single Family,Carver Hills,Carver Hills,69.6,44687,JOSEPH T BECCA HOMES LLC,,17 024600020816,1958 WALTHALL DR,,ATLANTA,GA,30318,0.093417021,0.189448407,0.212041885,R544,1688 ABNER TER NW,ATLANTA,GA,30318,,6699.313477,338.0904652,60500,,Fulton,R-4A,160.26256283334658,457.08652249574686,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.46248624157103,33.800891151339464],[-84.46218296924918,33.80072176438521],[-84.46217408007107,33.80073512754912],[-84.46216519089161,33.80074849071014],[-84.46215622162808,33.80075743298337],[-84.46215181707852,33.800766325003984],[-84.46214284781294,33.80077968456873],[-84.46213395862875,33.800788630426],[-84.46212947399475,33.800797518853],[-84.46212058480853,33.800810882000214],[-84.46211610017352,33.80081985537223],[-84.46210721098525,33.80083321851474],[-84.46210272634922,33.800842106935924],[-84.46209824171284,33.80085549759468],[-84.46208935252186,33.8008644434399],[-84.46208486788446,33.8008778340946],[-84.46208046332953,33.8008911433886],[-84.46207597869143,33.80090011675046],[-84.462071494053,33.80091350739911],[-84.46206708949707,33.800922399399845],[-84.46206260485796,33.800935790044676],[-84.4623078180135,33.8009848372139],[-84.46248624157103,33.800891151339464]]]}"
00000000000000002456,,,0.30282120948999786,4.5694075967634416E-4,,,,,,LLC,47d2ed6e-e969-49e0-a3e3-ec7998077d37,0.6967799022935246,0.001051403,39000,97500,33600,13440,1,33600,17 02460006056,Residential - Single Family,Carver Hills,Carver Hills,69.6,44628,HEJ LLC,,17 024600060564,1566 DONALD LEE HOLLOWELL PKWY NW,,MARIETTA,GA,30068,0.093417021,0.189448407,0.212041885,R544,2376 CLARISSA DR NW,ATLANTA,GA,30318,,16097.03687,538.7021858,131100,,Fulton,R-4A,456.94075967634416,1051.403032229578,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4590036806032,33.79720350778756],[-84.45896355698758,33.7967977659191],[-84.45895458723344,33.79670408710412],[-84.45895018244293,33.796704059478564],[-84.45891446358416,33.79670857419658],[-84.45889219935177,33.796717430130165],[-84.45887433990742,33.796726398638214],[-84.45885207565973,33.79672641962064],[-84.45881635674111,33.79673084935341],[-84.45876285840967,33.79673974873206],[-84.45870936002932,33.79674864808313],[-84.45866923621199,33.79675313508202],[-84.45864697188631,33.79675757349098],[-84.45864697188631,33.7967620759102],[-84.45871824973364,33.79723471219531],[-84.4590036806032,33.79720350778756]]]}"
000000000000000026a5,,,0.620438375,6.322837117119166E-4,,,,,,LLC,701c8bcd-74eb-4a2d-a560-8c8ea29d1ee0,0.3788627930848372,3.8609599697227566E-4,39000,97500,33200,13280,1,33200,17 02460006053,Residential - Single Family,Carver Hills,Carver Hills,69.6,54037,BOSXATL LLC,,17 024600060531,1021 SALEM ST # 1,,ATLANTA,GA,30311,0.093417021,0.189448407,0.212041885,R544,2309 CLARISSA DR NW,ATLANTA,GA,30318,,11010.77856,485.0414533,130700,,Fulton,R-4A,632.2837117119166,386.09599697227566,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.45688558061289,33.79727042188328],[-84.4568766906303,33.79726594543561],[-84.45686331560887,33.797261437683744],[-84.45684545554559,33.797256983576766],[-84.45683208051703,33.79725256077169],[-84.45681422044422,33.79724810665963],[-84.45680084540854,33.79724359889999],[-84.45678306541625,33.79723914837584],[-84.45676520532848,33.797234694255806],[-84.4567518302816,33.79723027144079],[-84.4567339701843,33.79723023475185],[-84.45672059513029,33.79722581193309],[-84.45670273502346,33.79722577523923],[-84.45668495500138,33.79722132469946],[-84.45667157993617,33.79722131931106],[-84.4566537198144,33.797216865173255],[-84.45664034474206,33.79721685978119],[-84.45662248461073,33.79721240563841],[-84.45660462447398,33.79721245387982],[-84.45660021950667,33.79721242615923],[-84.45652437392678,33.79767616612833],[-84.45651996895344,33.79772523964325],[-84.45659573444873,33.797676139542645],[-84.45671170512263,33.79760038472086],[-84.45688558061289,33.79727042188328]]]}"
000000000000000029b0,,,0.30330121753629524,2.260935677800692E-4,,,,,,LLC,5cbad607-2918-413c-ac68-c37d9b70530f,0.6962758543312353,5.190334985913015E-4,23920,59800,28800,11520,1,28800,17 02460002056,Residential - Single Family,Carver Hills,Carver Hills,69.6,52928,SIXTEEN EIGHTY MARY GEORGE LLC,,17 024600020568,1110 LANIER BLVD NE,,ATLANTA,GA,30306,0.093417021,0.189448407,0.212041885,R544,1680 MARY GEORGE AVE NW,ATLANTA,GA,30318,,8033.669678,369.6256277,88600,,Fulton,R-4A,226.0935677800692,519.0334985913015,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.46427877552746,33.80089120000829],[-84.46417178880145,33.801194427789255],[-84.46429663332272,33.801221173303794],[-84.46439473097966,33.801243492349776],[-84.46450171729805,33.80094026444477],[-84.46441258873953,33.80092242478566],[-84.46429663332272,33.80089565286229],[-84.46427877552746,33.80089120000829]]]}"
000000000000000029bf,,,0.3072337135727897,2.4764255524721795E-4,,,,,,LLC,e5859cd5-515b-4ef6-a386-0537b830e718,0.6916025282477435,5.574590604625496E-4,28120,70300,24700,9880,1,24700,17 02460002057,Residential - Single Family,Carver Hills,Carver Hills,69.6,51799,1686 MARY GEORGE AVENUE LLC,,17 024600020576,1686 MARY GEORGE AVE,,ATLANTA,GA,30319,0.093417021,0.189448407,0.212041885,R544,1686 MARY GEORGE AVE NW,ATLANTA,GA,30318,,8642.831299,383.002647,95000,,Fulton,R-4A,247.64255524721793,557.4590604625496,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.46450171729805,33.80094026444477],[-84.46439473097966,33.801243492349776],[-84.46446159745157,33.80126126903249],[-84.46447945519103,33.80126572184787],[-84.46450171729805,33.80127020208846],[-84.46451957502526,33.80127465489739],[-84.46453743274701,33.80127910770341],[-84.46455969483198,33.801283587932424],[-84.46457755254147,33.801292542962116],[-84.46459541024554,33.80129699575866],[-84.4646131878648,33.80130144496469],[-84.46475588909937,33.800998202991956],[-84.46464890324572,33.80097591074175],[-84.46450171729805,33.80094026444477]]]}"
00000000000000002a35,,,0.3255108453744571,6.25436036649171E-4,,,,,,LLC,7015dc4f-edf4-4855-982c-b4f6383d187a,0.6736207759169405,0.001294294,23880,59700,40700,16280,1,40700,17 02460006036,Residential - Single Family,Carver Hills,Carver Hills,69.6,49644,A & ZAK INVESTMENTS LLC,,17 024600060366,PO BOX 831113,,ATLANTA,GA,30318,0.093417021,0.189448407,0.212041885,R544,1591 MC CALLIE BLVD NW,ATLANTA,GA,30318,,20608.71509,669.1157184,100400,,Fulton,R-4A,625.4360366,1294.293920712144,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.45841952289427,33.79872408369918],[-84.45761687717142,33.798452092866235],[-84.4576035023191,33.798585798242414],[-84.45759012746373,33.79868841192933],[-84.45831693029565,33.79893363982512],[-84.45841952289427,33.79872408369918]]]}"
00000000000000000013,,,0.38428920345579093,3.785943050099371E-4,,,,,,LLC,5308f6e3-7508-49b0-b910-35ee01061c6b,0.6159737507854117,6.068454486512663E-4,17840,44600,60600,24240,1,60600,14 02080002071,Residential - Single Family,Center Hill,Center Hill,91.6,77378,BARREL LLC,,14 020800020710,4355 COBB PKWY STE J505,,ATLANTA,GA,30339,0.167009059,0.172414514,0.205063291,R544,900 HALL ST NW,ATLANTA,GA,30318,,10645.56836,455.1652292,105200,,Fulton,R-4A,378.5943050099371,606.8454486512662,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.46647708521616,33.77967474970995],[-84.46595097825636,33.77967031158728],[-84.46594200957313,33.77985318491912],[-84.46647708521616,33.77985318157874],[-84.46647708521616,33.77967474970995]]]}"
0000000000000000004e,,,0.2908774224914353,2.1664326652557245E-4,,,,,,LLC,bb2c981f-63fb-453f-a813-10bcfb45b329,0.7072194976610023,5.267316411550136E-4,23560,58900,56300,22520,1,56300,14 02080002064,Residential - Single Family,Center Hill,Center Hill,91.6,77321,WYTHIE PROPERTIES LLC,,14 020800020645,36 BURBANK DR NW,,ATLANTA,GA,30314,0.167009059,0.172414514,0.205063291,R544,864 HALL ST NW,ATLANTA,GA,30318,,7893.489257812501,369.0865515,115200,,Fulton,R-4A,216.64326652557244,526.7316411550137,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.46637458681882,33.77850652165207],[-84.4659866127432,33.7785064843536],[-84.4659866127432,33.77859119806492],[-84.46598212840448,33.77869380920163],[-84.46637010250984,33.7786937616289],[-84.46637458681882,33.77850652165207]]]}"
000000000000000002fc,,,0.27878330916682154,3.111773513608113E-4,,,,,,LLC,df07d873-3ee1-4932-8aaa-91785ceb62c1,0.7201036732662556,8.037782262570711E-4,22000,55000,61100,24440,1,61100,14 01770001005,Residential - Single Family,Center Hill,Center Hill,91.6,75270,REZILLIENCE REALTY LLC,,14 017700010056,310 GEMSTONE PL,,ATLANTA,GA,30318,0.167009059,0.172414514,0.205063291,R544,895 CENTER HILL AVE NW,ATLANTA,GA,30318,,12037.35718,522.7887426,116100,,Fulton,R-4A,311.1773513608113,803.7782262570711,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.46390424105029,33.77932247260013],[-84.4635876025921,33.779318060471034],[-84.46323092181147,33.77931805635661],[-84.46322643726155,33.779483032427535],[-84.46387749421592,33.779483052923496],[-84.46390424105029,33.77932247260013]]]}"
000000000000000003b2,,,0.3780771763881122,2.6809270694150647E-4,,,,,,LLC,199b68af-3225-440b-a0c3-a2fa1274dc5a,0.6197971636548497,4.3949518705758403E-4,42680,106700,56700,22680,1,56700,14 02080002037,Residential - Single Family,Center Hill,Center Hill,91.6,77232,ZXI VENTURES LLC,,14 020800020371,3797 FOXWOOD RD,,DULUTH,GA,30096,0.167009059,0.172414514,0.205063291,R544,870 RIDGE AVE NW,ATLANTA,GA,30318,,7647.412109,384.6542356,163400,,Fulton,R-4A,268.0927069415065,439.4951871,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4695271311192,33.77872052966056],[-84.46946027043694,33.77864922293986],[-84.46940229775957,33.77858230739131],[-84.46901882787061,33.77876066080988],[-84.46912132163483,33.7788766413323],[-84.4695271311192,33.77872052966056]]]}"
0000000000000000078c,,,0.1468769313468421,1.0874219232785934E-4,,,,,,LLC,f779fca2-3e5d-4b24-814e-72ba5f9d8e86,0.8517472749393018,6.306018592358822E-4,12960,32400,54900,21960,1,54900,14 01770016002,Residential - Single Family,Center Hill,Center Hill,91.6,75637,CRAWFORD & THOMAS INVESTMENT GROUP LLC,,14 017700160026,636 VISTA DR,,FOREST PARK,GA,30297,0.167009059,0.172414514,0.205063291,R544,2390 HILL ST NW,ATLANTA,GA,30318,,7993.140624999999,421.7393265,87300,,Fulton,R-4A,108.74219232785934,630.6018592358821,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.46523299878079,33.779460748833834],[-84.46519287943576,33.77946523982513],[-84.46519287943576,33.779527606100466],[-84.46501894854389,33.77953205233102],[-84.4650145442098,33.77962124099151],[-84.4650011710479,33.779870956147136],[-84.46520184823383,33.779871021512065],[-84.46521962566885,33.77962124860739],[-84.46523299878079,33.779460748833834]]]}"
000000000000000007ad,,,0.19223427699064358,1.6199387139864994E-4,,,,,,LLC,d12dd239-49f4-47a6-a5c1-dc998d83555a,0.8064753096642501,6.796085466396589E-4,24360,60900,31100,12440,1,31100,14 01770016001,Residential - Single Family,Center Hill,Center Hill,91.6,75624,RESI TL1 BORROWER LLC,,14 017700160018,3505 KOGER BLVD #400,,CHRISTIANSTED,VI,820,0.167009059,0.172414514,0.205063291,R544,2396 HILL ST NW,ATLANTA,GA,30318,,9085.466797,422.6410409,92000,,Fulton,R-4A,161.99387139864993,679.6085466396589,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.46523299878079,33.779460748833834],[-84.46521962566885,33.77962124860739],[-84.46520184823383,33.779871021512065],[-84.46541141341918,33.77987097475252],[-84.4654158177234,33.7796881521121],[-84.4654158177234,33.77962128264661],[-84.46542030210551,33.77945630632633],[-84.46523299878079,33.779460748833834]]]}"
00000000000000000813,,,0.19590908827461792,3.158736045904019E-4,,,,,,LLC,f54a03aa-8077-41b0-a019-920f84ffefa0,0.8031488311771522,0.001294955,80,200,69800,27920,1,69800,14 01770016005,Residential - Single Family,Center Hill,Center Hill,91.6,75618,AIN SOLUTIONS LLC,,14 017700160059,791 MARIETTA ST,,ATLANTA,GA,30318,0.167009059,0.172414514,0.205063291,R544,898 CENTER HILL AVE NW,ATLANTA,GA,30318,,17447.08179,650.4978511,70000,,Fulton,R-4A,315.8736045904019,1294.9553211685477,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.46484061278778,33.77953205265979],[-84.46484061278778,33.77949645122382],[-84.46467564972748,33.779496455439634],[-84.46422528218892,33.77949191837479],[-84.46401122826548,33.779487513751086],[-84.46398896597184,33.77962127505465],[-84.46397999698785,33.77966140278011],[-84.46422528218892,33.77967035014114],[-84.46441258873953,33.779679249272036],[-84.46484061278778,33.779697059615096],[-84.46484061278778,33.77962126860906],[-84.46484061278778,33.77953205265979]]]}"
0000000000000000084d,,,0.3696437429846885,2.0415822073116026E-4,,,,,,LLC,1f945d5f-f64d-43d6-8ee7-37fdc453e368,0.6293486665420721,3.4759604732733144E-4,20720,51800,17100,6840,1,17100,14 01770016008,Residential - Single Family,Center Hill,Center Hill,91.6,75653,EJ CAPITAL PARTNERS LLC,,14 017700160083,1416 AVENUE L,,ATLANTA,GA,30318,0.167009059,0.172414514,0.205063291,R544,874 CENTER HILL AVE NW,ATLANTA,GA,30318,,5971.6604,347.9179236,68900,,Fulton,R-4A,204.15822073116027,347.59604732733146,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.46448385956539,33.77909064126715],[-84.4642207977152,33.77908174799773],[-84.4640825796603,33.779072838200406],[-84.46405583290745,33.7792021508775],[-84.4642207977152,33.779211069146996],[-84.46448385956539,33.77921996244239],[-84.46448385956539,33.77909064126715]]]}"
00000000000000000935,,,0.23773504371508758,1.5338375549257962E-4,,,,,,LLC,d6dc0687-f707-4d04-bb28-e75c39bb92d2,0.7618290883058754,4.915228515821344E-4,15080,37700,52000,20800,1,52000,14 02080002012,Residential - Single Family,Center Hill,Center Hill,91.6,77249,AIN SOLUTIONS LLC,,14 020800020124,792 MARIETTA ST,,ATLANTA,GA,30318,0.167009059,0.172414514,0.205063291,R544,819 WOODS DR NW,ATLANTA,GA,30318,,6953.169433593749,355.6762385,89700,,Fulton,R-4A,153.3837554925796,491.5228515821344,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.4699105976756,33.77734716264662],[-84.46984822147442,33.777195504072445],[-84.46962970406517,33.77725344805795],[-84.46947364257952,33.77729362348291],[-84.46953601918018,33.77744519707977],[-84.4699105976756,33.77734716264662]]]}"
00000000000000000938,,,0.7233283737862729,5.401429957705385E-4,,,,,,LLC,b7a33c46-603b-4b36-8b03-146bb9689d5b,0.2762138936480665,2.0626178288506524E-4,42480,106200,53800,21520,1,53800,14 02080002147,Residential - Single Family,Center Hill,Center Hill,91.6,77300,POLARIS REAL ESTATE LLC,,14 020800021478,848 CAPITOL VIEW AVE NW,,NORCROSS,GA,30071,0.167009059,0.172414514,0.205063291,R544,848 CAPITAL VIEW AVE,ATLANTA,GA,30318,,7919.091797,457.3381037,160000,,Fulton,R-4A,540.1429957705385,206.26178288506523,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.46727976958049,33.777895587359644],[-84.46727528534088,33.77788671975426],[-84.46724405580557,33.77775735787235],[-84.46677585100444,33.77802486893419],[-84.46677144680261,33.778167589800205],[-84.46727976958049,33.777895587359644]]]}"
0000000000000000097c,,,0.6488582675014796,5.875787213667937E-4,,,,,,LLC,ce9393b2-995c-4c83-8790-54f115d113f2,0.3507016250114988,3.175806223429886E-4,44760,111900,55300,22120,1,55300,14 02080002148,Residential - Single Family,Center Hill,Center Hill,91.6,77341,A & A SKY INVESTMENT LLC,,14 020800021486,1120 112A STREET NW,,,,,0.167009059,0.172414514,0.205063291,R544,852 CAPITAL VIEW AVE,ATLANTA,GA,30318,,9814.028076,482.2767835,167200,,Fulton,R-4A,587.5787213667937,317.5806223429886,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.46727976958049,33.777895587359644],[-84.46677144680261,33.778167589800205],[-84.46677144680261,33.778198858401566],[-84.46677585100444,33.77820772240917],[-84.46677585100444,33.77822114751077],[-84.46678033528232,33.77823451845714],[-84.46678481955986,33.77824338604614],[-84.46678922376068,33.77825675340434],[-84.46678922376068,33.77827017849907],[-84.46679370803754,33.7782790460846],[-84.46679819231406,33.77828799863812],[-84.46680259651386,33.77830136598981],[-84.46680708078969,33.778310318541045],[-84.46681156506519,33.77832368947429],[-84.46681156506519,33.77832810785705],[-84.46731540325793,33.77803831642541],[-84.46727976958049,33.777895587359644]]]}"
00000000000000000b54,,,0.5860167229054539,5.457099222215953E-4,,,,,,LLC,61f2b44b-07d4-43f1-9b7f-44eb6ec708a2,0.41354014388234445,3.8509645020821514E-4,55880,139700,59100,23640,1,59100,14 02080002150,Residential - Single Family,Center Hill,Center Hill,91.6,77304,ARJUN BORROWER LLC,,14 020800021502,4651 ROSWELL RD,,ATLANTA,GA,30328,0.167009059,0.172414514,0.205063291,R544,841 RIDGE AVE,ATLANTA,GA,30318,,9984.96167,448.749966,198800,,Fulton,R-4A,545.7099222215953,385.0964502082151,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.46801101633955,33.77780638760781],[-84.46787280723875,33.777650315281754],[-84.46746706635246,33.77793124653191],[-84.46755619025784,33.77805614718428],[-84.46801101633955,33.77780638760781]]]}"
00000000000000000b83,,,0.2543603878366317,4.82364504155575E-4,,,,,,LLC,5026d132-03c2-4aed-972f-c48b5ff9e104,0.7442883043926737,0.001411455,43280,108200,77100,30840,1,77100,14 02080002152,Residential - Single Family,Center Hill,Center Hill,91.6,77388,ARJUN BORROWER LLC,,14 020800021528,4651 ROSWELL RD,,ATLANTA,GA,30328,0.167009059,0.172414514,0.205063291,R544,900 RIDGE AVE NW,ATLANTA,GA,30318,,20466.08472,650.6290543245899,185300,,Fulton,R-4A,482.36450415557505,1411.455069520309,Tax_Parcel_2021_LLC,C:\Users\kem99059\Desktop\ForestHealthPostDoc\Atlanta\AtlTaxParcels2021\Tax_Parcel_2021_LLC.shp,"{""type"":""Polygon"",""coordinates"":[[[-84.47053043253726,33.77958111700187],[-84.47050817272442,33.779273470713996],[-84.46974564891165,33.77959001779027],[-84.46975902098896,33.779607864631956],[-84.46987936954726,33.77975055778151],[-84.47053043253726,33.77958111700187]]]}"
